move_difflist
"[0, 0, 10, 12, 12, 10, 10, 10, 10, 10, 10, 10, 14, 14, 14, 14, 9, 18, 18, 31, 31, 31, 31, 31, 31, 31, 31, 31, 28, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 83, 109, 109, 110, 110, 131, 131, 131, 131, 131, 126, 126, 126, 126, 126, 126, 95]"
"[0, 0, 13, 13, 4, 4, 4, 4, 4, 4, 4, 9, 9, -4, -3, -3, -3, -3, -51, -67, -67, -37, -37, -35, -35, -35, -35, -35, -35, -35, -30, -30, -30, -30, -37, -37, -37, -37, -26, -26, -26, -26, -26, -26, -36, -36, -36, -36, -43]"
"[0, 0, 0, -8, -7, -7, -67, -72, -72, -72, -72, -72, -84, -70, -71, -71, -71, -71, -71, -71, -71, -71, -51, -57, -59, -59, -59, -59, -59, -59, -59, -59, -61, -69, -69, -69, -69, -68, -68, -83, -84, -84, -87, -87, -87, -87, -87, -56]"
"[0, 0, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 11, -6, -8, 12, 19, 19, 18, -42, -24, -24, -24, -24, -24, -17, 3, 3, 3, 3, 3, 3, 3, -1, 1, 21, 21, 15]"
"[0, 0, 0, -6, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, -5, 0, 2, 2, 2, 2, 2, 11, 7, 7, 23, 23, 10, 10, 21, 29, 29, 29, 30, 26, 26, 26, 26, 66, 66, 82, 82, 82, 162, 162, 162, 162, 162, 164, 164, 164, 164, 162, 162, 162, 160, 160, 159]"
"[0, 0, 0, 24, 22, 22, 22, 22, 22, 22, 5, 5, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 46, 47, 41, 33, 33, 33, 33, 38, 38, 38, 38, 38, 46, 46, 46, 46, 46, 46, 46, 46, 42, 43, 43, 43, 43, 43, 43, 43, 43, 33, 35, 35, 45, 45, 45, 45, 54]"
"[0, 0, -2, -2, 4, 4, 4, 4, -32, -41, -41, -41, -41, -41, -41, -49, -49, -49, -49, -49, -19, -11, -9, -9, -9, -9, -9, -9, -9, -9, -13, -13, -83, -118, -118, -118, -126, -126, -126, -126, -126, -54, -34, -34, -34, -70, -70, -60, -60, -60, -60, -58, -36, -42, -42, -32]"
"[0, 0, 13, 13, 13, 13, 13, 13, 13, 15, 15, 15, 6, 6, 6, 6, 6, 4, 14, 14, 14, 14, 22, 22, 22, 22, 22, 22, 22, 14, 11, 38, 38, 18, 19, 19, 19, 19, 19, 19, 14, -74, -74, -76, 44, 44, 44, 44, 44, 44, 44, 51, 51, 51, 51, 51, 51, 51, 51, 51, 15, 15, 15, 15, 15, 15, 22]"
"[0, 0, 0, -6, 9, 9, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 40, 80, 52, 52, 52, 63, 67, 66, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 98, 98, 98, 98, 96, 102, 89, 89, 89, 89, 89, 89, 89, 89, 89, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 115]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 11, 11, 11, 11, -9, -9, -7, -9, -9, -1, -1, -1, -1, 8, 13, 32, 32, 60, 60, 57, 42, 42, 42, 42, 42, 30, 129, 129, 129, 129, 249, 249, 259]"
"[0, 0, -2, -2, 4, 4, 4, 4, 4, 64, 64, 74, 80, 80, 80, 80, 80, 80, 82, 82, 87, 87, 231, 243, 253, 264, 264, 264, 264, 264, 255, 255, 178, 178, 186, 186, 186, 186, 199]"
"[0, 0, 0, 36, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 43, 43, 43, 43, 39, 44, 46, 46, 60, 69, 69, 85, 151, 151, 151, 151, 151, 166, 166, 170, 185, 185, 184, 178, 178, 178, 170]"
"[0, 0, 0, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, -6, -6, -6, -76, -75, -75, -187, -201, -201, -201, -196, -196, -209, -209, -209, -209, -209, -209, -209, -209, -209, -209, -209, -209, -209, -209, -208, -208, -208, -208, -202, -209, -202, -202, -196, -196, -196, -196, -196, -152, -152, -152, -152, -152, -152, -148, -148]"
"[0, 0, 0, 0, 0, 5, 5, 5, -35, -55, -55, -55, -55, -56, -56, -61, -61, -60, -60, -60, -60, -60, -60, -110, -113, -113, -113, -49, -49, -49, -49, -49, -49, -49, -44, -36, -35, -35, -35, -35, -35, -35, -35, -35, -35, -35, -29, -29, -29, -13, -17, -13, -25, -25, -43, -43, -43, -43, -42]"
"[0, 0, 0, 0, 0, 0, 0, -6, -7, 14, 14, 23, 33, 33, 33, 33, 33, 33, 27, 27, 26, 26, 26, 29, 29, 29, 29, 29, 29, 29, 29, 29, 27, 20, 20, 20, 30, 72, 72, 72, 72, 88, 88, 88, 165, 165, 165, 165, 162, 156, 156, 189, 189, 189, 189, 189, 189, 189, 189, 165]"
"[0, 0, 10, 12, 12, 12, 12, 12, 12, 12, 12, 72, 72, 64, 64, 64, 64, 65, 72, 72, 72, 72, 72, 72, 72, 78, 77, 17, 17, 12, 12, 12, 8, 10, 10, 10, 10, 80, 80, 80, 80, 75]"
"[0, 0, 0, 0, 6, -4, -4, 2, 2, 2, 2, 26, 33, 33, 33, 27, 8, 18, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 22, 22, 20, -80, -82, -82, -100, -100, -100, -100, -100, -100, -103]"
"[0, 0, 13, 13, 4, 4, 4, 4, 4, 3, -9, -11, -11, -19, -19, -19, -23, -11, -11, -11, -11, -11, -11, -11, -11, -16, -16, -16, -16, -22, -15, -48, -48, -48, -48, -48, -48, -48, -48, -27, -27, -13, -13, -13, -13, 6]"
"[0, 0, 0, -8, -7, -7, -67, -72, -72, -72, -72, -73, -73, -73, -71, -141, -176, -176, -176, -176, -146, -145, -145, -145, -145, -145, -145, -129, -129, -129, -84, -84, -84, -84, -116, -116, -116, -171, -171, -171, -171, -171, -171, -171, -171, -171, -171, -171, -171, -175, -175, -175, -175, -165]"
"[0, 0, 0, 0, 0, 12, 6, 6, 6, 6, 6, 6, 6, 6, 22, 35, 35, 35, -35, -28, -28, -28, -28, -28, -28, -29, -29, -29, -28, -39, -39, -40, -49, -49, -49, -49, -49, -49, -49, -53, -53, -97, -97, -76]"
"[0, 0, 0, 0, 0, 36, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 22, 22, 22, 22, 22, 22, 22, 16, 8, 9, 5, 5, 19, 20, 20, 20, 20, 20, 20, 20, 5, 11, 11, 7, 7, -18]"
"[0, 0, 0, -1, 17, 17, 17, 26, 26, 13, 10, -89, -89, -89, -91, -84, -73, -73, -74, -66, -66, -66, -66, -66, -66, -66, -66, -66, -65, -65, -65, -65, -65, -65, -65, -65, -66, -66, -66, -36, -41, 29, 29, 29, 29, 29, 19, 19, 19, 17, 1, 1, 1, -21]"
"[0, 0, 10, 12, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 62, 63, 59, 57, 57, 39, 25, 25, 25, 25, 37, 25, 26, 26, 30, 30, 46, 46, 206, 206, 206, 206, 206, 206, 214]"
