results
"{'normal_moves': {9: [16], 18: [27], 20: [27, 29], 22: [29, 31]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {0: [9], 2: [9], 16: [25], 18: [25, 27], 20: [27, 29], 22: [29, 31], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 25: [32, 34]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 25: [32, 34]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {9: [18], 11: [18, 20], 13: [20], 16: [25]}, 'normal_captures': {13: [31], 15: [29]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [18, 20], 15: [22], 32: [41]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [18, 20], 15: [22], 32: [41]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [18, 20], 15: [22], 32: [41]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [18, 20], 15: [22], 32: [41]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [18, 20], 15: [22], 32: [41]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 16: [25], 18: [25], 32: [41]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {11: [18, 20], 13: [20, 22], 15: [22], 16: [25], 32: [41], 36: [43, 45]}, 'normal_captures': {36: [22]}}"
"{'normal_moves': {11: [18, 20], 13: [20, 22], 15: [22], 16: [25], 32: [41], 36: [43, 45]}, 'normal_captures': {36: [22]}}"
"{'normal_moves': {11: [18, 20], 13: [20, 22], 15: [22], 16: [25], 32: [41], 36: [43, 45]}, 'normal_captures': {36: [22]}}"
"{'normal_moves': {11: [18, 20], 13: [20, 22], 15: [22], 16: [25], 32: [41], 36: [43, 45]}, 'normal_captures': {36: [22]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {11: [18, 20], 13: [20], 16: [25], 22: [29, 31]}, 'normal_captures': {32: [50]}}"
"{'normal_moves': {16: [25], 22: [29, 31]}, 'normal_captures': {13: [27]}}"
"{'normal_moves': {13: [20, 22], 15: [22], 16: [25], 27: [34, 36], 29: [36]}, 'normal_captures': {29: [47]}}"
"{'normal_moves': {13: [20], 16: [25], 22: [29, 31], 27: [36], 47: [54]}, 'normal_captures': {27: [41]}}"
"{'normal_moves': {9: [16], 11: [20], 13: [20], 22: [29, 31], 25: [32], 27: [36]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [16], 18: [25, 27], 22: [29, 31]}, 'normal_captures': {11: [29], 13: [27]}}"
"{'normal_moves': {9: [16], 18: [25, 27], 22: [29, 31]}, 'normal_captures': {11: [29], 13: [27]}}"
"{'normal_moves': {9: [16], 18: [25, 27], 22: [29, 31]}, 'normal_captures': {11: [29], 13: [27]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25], 22: [29, 31], 27: [34]}, 'normal_captures': {27: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25], 22: [29, 31], 27: [34]}, 'normal_captures': {27: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25], 22: [29, 31], 27: [34]}, 'normal_captures': {27: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25], 22: [29, 31], 27: [34]}, 'normal_captures': {27: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [52, 54]}, 'normal_captures': {45: [31]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29]}, 'normal_captures': {31: [45]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31], 45: [54]}, 'normal_captures': {45: [59]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31]}, 'dama_moves': {59: [(52, 45, 38, 31)]}, 'normal_captures': {59: [41]}, 'dama_captures': {59: [(41,)]}}"
"{'normal_moves': {4: [13], 6: [13], 9: [16], 11: [20], 18: [25, 27], 22: [29, 31]}, 'dama_moves': {59: [(52, 45, 38, 31)]}, 'normal_captures': {59: [41]}, 'dama_captures': {59: [(41,)]}}"
"{'normal_moves': {9: [16], 11: [20], 13: [20], 18: [25], 22: [29, 31]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {0: [9], 2: [9], 11: [18, 20], 13: [20], 22: [29, 31], 36: [43, 45]}, 'normal_captures': {16: [34]}}"
"{'normal_moves': {0: [9], 2: [9], 11: [18, 20], 13: [20], 22: [29, 31], 36: [43, 45]}, 'normal_captures': {16: [34]}}"
"{'normal_moves': {2: [9], 11: [18, 20], 13: [20], 16: [25], 22: [29, 31], 34: [43], 36: [43, 45]}, 'normal_captures': {34: [48]}}"
"{'normal_moves': {2: [9], 11: [18, 20], 13: [20], 16: [25], 22: [29, 31], 34: [43], 36: [43, 45]}, 'normal_captures': {34: [48]}}"
"{'normal_moves': {9: [18], 11: [18, 20], 13: [20], 16: [25], 22: [29, 31], 36: [43], 48: [57]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {18: [27], 20: [27, 29], 22: [29, 31], 25: [32], 48: [57]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {18: [27], 20: [27, 29], 22: [29, 31], 25: [32], 48: [57]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 25: [32, 34]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {2: [9], 11: [20], 13: [20], 18: [27], 25: [32, 34]}, 'normal_captures': {13: [31], 15: [29]}}"
"{'normal_moves': {2: [9], 11: [20], 13: [20], 18: [27], 25: [32, 34]}, 'normal_captures': {13: [31], 15: [29]}}"
"{'normal_moves': {2: [9], 11: [20], 13: [20], 18: [27], 25: [32, 34]}, 'normal_captures': {13: [31], 15: [29]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {9: [16], 11: [20], 13: [20], 22: [29, 31], 25: [32], 27: [36]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [18], 11: [18], 20: [27, 29], 22: [29, 31], 25: [32]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [18], 11: [18], 20: [27, 29], 22: [29, 31], 25: [32]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [18], 11: [18], 20: [27, 29], 22: [29, 31], 25: [32]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [18], 11: [18], 20: [27, 29], 22: [29, 31], 25: [32]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {9: [18], 11: [18], 20: [27, 29], 22: [29, 31], 25: [32]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {11: [20], 13: [20], 22: [31], 25: [32, 34], 27: [34, 36]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 25: [32, 34], 27: [34], 36: [43]}, 'normal_captures': {36: [22]}}"
"{'normal_moves': {11: [20], 13: [20], 22: [29, 31], 25: [32], 27: [36]}, 'normal_captures': {25: [43], 27: [41]}}"
"{'normal_moves': {11: [20], 13: [20], 16: [25], 18: [25], 22: [29, 31], 27: [34, 36]}, 'normal_captures': {43: [61]}}"
"{'normal_moves': {16: [25], 18: [25], 20: [29], 22: [29], 27: [34, 36]}, 'dama_moves': {61: [(52, 43, 34, 25)]}, 'normal_captures': {61: [47]}, 'dama_captures': {61: [(47,)]}}"
"{'normal_moves': {16: [25], 18: [25], 20: [29], 22: [29], 27: [34, 36]}, 'dama_moves': {61: [(52, 43, 34, 25)]}, 'normal_captures': {61: [47]}, 'dama_captures': {61: [(47,)]}}"
"{'normal_moves': {16: [25], 18: [25], 20: [29], 22: [29], 27: [34, 36]}, 'dama_moves': {61: [(52, 43, 34, 25)]}, 'normal_captures': {61: [47]}, 'dama_captures': {61: [(47,)]}}"
"{'normal_moves': {16: [25], 18: [25], 20: [29], 22: [29], 27: [34, 36], 47: [54]}, 'dama_moves': {47: [(54, 61)]}, 'normal_captures': {47: [29]}, 'dama_captures': {47: [(29,)]}}"
"{'normal_moves': {16: [25], 18: [25], 27: [34, 36], 29: [36, 38]}, 'dama_moves': {29: [(36,), (38, 47)]}, 'dama_captures': {29: [(50,)]}}"
"{'normal_moves': {11: [20], 13: [20], 16: [25], 18: [25], 22: [31], 27: [34, 36]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {2: [11], 4: [11], 9: [18], 13: [20, 22], 15: [22], 27: [34, 36]}, 'normal_captures': {16: [34]}}"
"{'normal_moves': {2: [11], 4: [11], 9: [16, 18], 13: [20, 22], 15: [22], 34: [43]}, 'normal_captures': {27: [45]}}"
"{'normal_moves': {0: [9], 11: [20], 13: [20, 22], 15: [22], 16: [25]}, 'normal_captures': {11: [25]}}"
"{'normal_moves': {0: [9], 4: [11, 13], 6: [13], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {0: [9], 4: [11, 13], 6: [13], 15: [22], 25: [32], 36: [43, 45]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {18: [27], 20: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {20: [38], 22: [36]}}"
"{'normal_moves': {11: [20], 13: [20], 18: [27], 22: [31], 25: [32, 34]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {11: [20], 13: [20, 22], 15: [22], 25: [32, 34]}, 'normal_captures': {18: [36]}}"
"{'normal_moves': {2: [9], 11: [20], 13: [20], 18: [27], 25: [32, 34]}, 'normal_captures': {13: [31], 15: [29]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 18: [27], 25: [32], 31: [38]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27], 31: [38]}, 'normal_captures': {43: [61]}}"
"{'normal_moves': {2: [9], 4: [13], 6: [13], 11: [20], 15: [22], 16: [25], 18: [25, 27], 31: [38]}, 'dama_moves': {61: [(52, 43, 34, 25)]}, 'normal_captures': {61: [47]}, 'dama_captures': {61: [(47,)]}}"
"{'normal_moves': {6: [13], 9: [18], 11: [18, 20], 16: [25], 22: [31]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {6: [13], 9: [18], 11: [18, 20], 16: [25], 22: [31]}, 'normal_captures': {22: [36]}}"
"{'normal_moves': {6: [13], 9: [18], 11: [18, 20], 15: [22], 16: [25], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {6: [13], 9: [18], 11: [18, 20], 15: [22], 16: [25], 36: [43]}, 'normal_captures': {36: [54]}}"
"{'normal_moves': {9: [16], 18: [27], 22: [29, 31], 25: [32, 34]}, 'normal_captures': {11: [29], 13: [27]}}"
"{'normal_moves': {2: [11], 4: [11], 9: [16], 13: [20], 18: [27], 22: [31], 25: [32], 29: [36, 38]}, 'normal_captures': {25: [43]}}"
"{'normal_moves': {2: [11], 4: [11], 9: [16], 13: [20], 18: [25, 27], 22: [31], 29: [38]}, 'normal_captures': {29: [43]}}"
"{'normal_moves': {0: [9], 2: [9, 11], 4: [11], 13: [20], 16: [25], 18: [25], 22: [29, 31]}, 'normal_captures': {18: [36]}}"
